area_id,building_name,status,validation_area_m2,ucea_roofs_top_m2,workflow0_roofs_top_m2,validation_radiation_kwh_year,ucea_radiation_kwh_year,workflow0_radiation_kwh_year,error_cea,error_cea_oven,workflow0_source_column,workflow0_timesteps,validation_point_count,residential_source,use_type1,use_type2,use_type3,resi_type,ucea_source_column,ucea_timesteps,ucea_oven_confidence_face_count,ucea_oven_confidence_mean,ucea_oven_confidence_area_weighted_mean,ucea_oven_confidence_min,ucea_oven_confidence_max
Alameda_Arro,B1102,matched,680.136007,680.03,680.14,1435196.523,1160484.49,1174604.51,-0.181572355,-0.191410743,roofs_top_kW,8760,1123,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.631572783,0.631572783,0.631572783,0.631572783
Alameda_Arro,B1103,matched,206.6077532,212.69,208.22,457650.6861,364016.46,361094.31,-0.210982697,-0.204597587,roofs_top_kW,8760,334,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.985368907,0.985503044,0.974163651,0.996574163
Alameda_Arro,B1104,matched,235.9844528,235.97,235.97,543959.496,284483.3,302365.29,-0.444140065,-0.477013818,roofs_top_kW,8760,390,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Alameda_Arro,B1105,matched,205.5132007,214.83,204.07,503149.2394,365958.02,354590.81,-0.295257188,-0.272665064,roofs_top_kW,8760,348,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,4,0.790583521,0.798308523,0.489175081,0.99226886
Alameda_Arro,B1106,matched,179.5233961,183.42,179.52,455698.4545,283262.47,283091.07,-0.378775444,-0.378399318,roofs_top_kW,8760,306,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.731522053,0.650555755,0.41214183,0.994325101
Alameda_Arro,B1107,matched,235.8192979,235.8,235.8,500344.6,409142.72,409225.08,-0.182113527,-0.182278134,roofs_top_kW,8760,390,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Alameda_Arro,B1108,matched,222.5868411,224.97,222.59,509752.6674,388035.17,383094.72,-0.248469416,-0.238777559,roofs_top_kW,8760,366,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.806826025,0.807151088,0.786530435,0.827121615
Alameda_Arro,B1109,matched,173.7668917,180.33,165.26,415427.7834,284241.76,286829.48,-0.309556338,-0.315785387,roofs_top_kW,8760,283,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,4,0.736440077,0.735245207,0.630980134,0.907570541
Alameda_Arro,B1110,matched,248.4753448,250.85,248.48,583681.253,381419.39,399487.93,-0.315571765,-0.346527941,roofs_top_kW,8760,409,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.896581789,0.911448051,0.739019275,0.994138002
Alameda_Arro,B1111,matched,226.6547047,231.3,226.65,528861.9624,350866.87,337403.16,-0.362020368,-0.336562478,roofs_top_kW,8760,374,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998002738,0.997889798,0.997627199,0.998378277
