area_id,building_name,status,validation_area_m2,ucea_roofs_top_m2,workflow0_roofs_top_m2,validation_radiation_kwh_year,ucea_radiation_kwh_year,workflow0_radiation_kwh_year,error_cea,error_cea_oven,workflow0_source_column,workflow0_timesteps,validation_point_count,residential_source,use_type1,use_type2,use_type3,resi_type,ucea_source_column,ucea_timesteps,ucea_oven_confidence_face_count,ucea_oven_confidence_mean,ucea_oven_confidence_area_weighted_mean,ucea_oven_confidence_min,ucea_oven_confidence_max
Baixa_Alfama,B1225,matched,68.65565667,70.54,68.66,120241.3409,92751.52,103483.58,-0.139367715,-0.228622042,roofs_top_kW,8760,113,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.411431432,0.411431432,0.411431432,0.411431432
Baixa_Alfama,B1226,matched,144.1320108,143.21,143.21,311901.6781,220506.15,222105.82,-0.287897964,-0.293026728,roofs_top_kW,8760,239,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1227,matched,48.67897013,48.68,48.68,60688.64166,76010.85,80128.94,0.320328447,0.252472422,roofs_top_kW,8760,79,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1228,matched,224.5665436,228.38,217.68,503940.3282,389445.07,376961.57,-0.251971813,-0.227200031,roofs_top_kW,8760,370,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.827259451,0.823596687,0.655150056,0.999368846
Baixa_Alfama,B1229,matched,146.5644402,153.57,149,285675.0665,258387.99,258113.41,-0.096479041,-0.095517879,roofs_top_kW,8760,246,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.731158957,0.748744868,0.470289379,0.992028534
Baixa_Alfama,B1231,matched,297.2448388,303.98,297.3,589062.8378,383436.91,369517.54,-0.372702679,-0.349072993,roofs_top_kW,8760,490,cea,SINGLE_RES,NONE,NONE,,roofs_top_kW,8760,4,0.784779266,0.778185938,0.562437475,0.994155765
Baixa_Alfama,B1232,matched,12.99601671,13.35,13,31084.4075,18991.69,20259.81,-0.34823239,-0.389028406,roofs_top_kW,8760,21,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.588303477,0.594682126,0.480163932,0.696443021
Baixa_Alfama,B1233,matched,174.9272663,179.97,171.16,412264.9573,266367.65,267442.94,-0.35128384,-0.35389209,roofs_top_kW,8760,290,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.941836596,0.942607792,0.923494458,0.960178733
Baixa_Alfama,B1234,matched,56.73023933,57.72,56.36,129746.9525,79317.85,85624.46,-0.340065733,-0.388672732,roofs_top_kW,8760,95,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.605249584,0.605249584,0.605249584,0.605249584
Baixa_Alfama,B1235,matched,42.22623071,42.23,42.23,85172.19897,68602.36,68437.46,-0.196481236,-0.194545159,roofs_top_kW,8760,70,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1236,matched,87.18083697,89.7,78.75,184073.898,153824.27,128289.09,-0.303056591,-0.164334153,roofs_top_kW,8760,144,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.805352052,0.839271089,0.61972487,0.96450007
Baixa_Alfama,B1239,matched,105.6211748,105.62,105.62,260340.418,181878.51,162922.51,-0.374194329,-0.30138197,roofs_top_kW,8760,174,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1240,matched,254.6726933,258.01,254.57,558587.2331,372959.17,441513.64,-0.209588738,-0.332317053,roofs_top_kW,8760,423,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.892006775,0.859735246,0.804776132,0.965303183
Baixa_Alfama,B1241,matched,105.4034026,109,105.43,236416.6428,167395.37,165165.93,-0.301377737,-0.291947605,roofs_top_kW,8760,175,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.71376507,0.713355187,0.441275567,0.986254573
Baixa_Alfama,B1242,matched,93.81458101,95.87,94.35,199972.1554,143578.73,162132.86,-0.189222821,-0.282006389,roofs_top_kW,8760,153,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.763211489,0.763211489,0.763211489,0.763211489
Baixa_Alfama,B1243,matched,109.4443692,112.21,109.44,226754.9746,182198.6,183226.52,-0.191962512,-0.196495687,roofs_top_kW,8760,181,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.923145056,0.923650202,0.907250106,0.939040005
Baixa_Alfama,B1244,matched,74.29244925,75.32,74.29,157738.6944,100817.53,93141.84,-0.409518125,-0.360857332,roofs_top_kW,8760,123,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.979925305,0.978451598,0.969153821,0.990696788
Baixa_Alfama,B1245,matched,240.1136623,245.54,240.59,501664.0545,421764.79,417930.91,-0.166910792,-0.159268466,roofs_top_kW,8760,397,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.979225785,0.979051319,0.959168553,0.999283016
Baixa_Alfama,B1246,matched,273.9347166,244.04,244.04,633450.3262,393060.18,392958.83,-0.379653283,-0.379493287,roofs_top_kW,8760,449,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1247,matched,205.085642,213.64,205.09,444924.238,360066.98,348962.38,-0.215681345,-0.190722938,roofs_top_kW,8760,340,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.973976523,0.97823335,0.951335669,0.996617377
Baixa_Alfama,B1248,matched,234.954828,239.46,234.95,569590.1606,408000.85,407279.82,-0.284959874,-0.283693999,roofs_top_kW,8760,387,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.896030128,0.892396278,0.82032609,0.971734166
Baixa_Alfama,B1249,matched,43.94911559,45.12,46.86,80155.77313,65834.43,60938.41,-0.239750206,-0.178668891,roofs_top_kW,8760,74,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.682824254,0.694211388,0.625089169,0.74055934
Baixa_Alfama,B1250,matched,68.75657815,71.24,68.76,131904.5798,115010.45,119079.18,-0.097232407,-0.128078417,roofs_top_kW,8760,113,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.594836454,0.607837165,0.513691843,0.653022289
Baixa_Alfama,B1251,matched,317.2171521,328.27,328.27,670911.5861,580648.65,569665.15,-0.150908761,-0.134537751,roofs_top_kW,8760,519,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1252,matched,22.63221175,22.63,22.63,31446.27256,35926.62,36058.5,0.146670084,0.142476264,roofs_top_kW,8760,38,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1253,matched,344.9635004,342.55,344.96,705432.9914,619366.74,573442.25,-0.187105994,-0.122004857,roofs_top_kW,8760,569,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.72314919,0.68081395,0.498693317,0.997931838
Baixa_Alfama,B1254,matched,30.37420849,30.91,30.91,79896.39338,53398.45,53695.63,-0.327934244,-0.331653811,roofs_top_kW,8760,50,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1255,matched,84.56332574,84.56,84.56,179871.6988,135821.4,132550.62,-0.263082403,-0.244898442,roofs_top_kW,8760,139,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1256,matched,60.55388272,61.88,57.02,98009.27406,99445.26,93517.48,-0.045830296,0.014651531,roofs_top_kW,8760,98,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.718809515,0.718616788,0.49969846,0.93792057
Baixa_Alfama,B1257,matched,390.8711475,384.02,384.02,890199.4201,657071.55,659737.42,-0.258888059,-0.261882748,roofs_top_kW,8760,644,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1258,matched,117.0304507,117.83,117.83,177946.3935,193944.44,204455.22,0.148970855,0.089903741,roofs_top_kW,8760,192,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1259,matched,63.2797904,60.99,60.99,117818.3312,104382,102221.03,-0.132384333,-0.11404279,roofs_top_kW,8760,106,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1260,matched,135.7503283,133.74,133.74,325391.4051,225910.11,229695.97,-0.294093309,-0.305728097,roofs_top_kW,8760,224,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1261,matched,52.84497189,51,51,114244.4608,82955.22,88522.75,-0.22514624,-0.273879718,roofs_top_kW,8760,89,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1262,matched,143.4067253,145.52,136.64,315631.6465,251289.37,234970.99,-0.255553134,-0.203852425,roofs_top_kW,8760,238,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.979925305,0.979275278,0.969153821,0.990696788
Baixa_Alfama,B1263,matched,148.644268,151.98,145.51,325990.5108,206086.42,211727.29,-0.35051088,-0.367814666,roofs_top_kW,8760,248,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.776863813,0.790316882,0.597515404,0.956212223
Baixa_Alfama,B1264,matched,37.18060065,38.23,37.18,86326.12394,66019.78,64562.74,-0.252106581,-0.23522826,roofs_top_kW,8760,60,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.762052149,0.762117663,0.661509931,0.862594366
Baixa_Alfama,B1265,matched,191.0279537,195.74,186.31,414824.1533,293072.82,319507.59,-0.229775828,-0.293501071,roofs_top_kW,8760,318,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.822146873,0.761751717,0.591793954,0.977813601
Baixa_Alfama,B1266,matched,111.5093395,114.17,111.51,131269.3002,162027.12,181272.81,0.380923108,0.234310839,roofs_top_kW,8760,181,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.958116919,0.958150542,0.918292642,0.997941196
Baixa_Alfama,B1267,matched,55.05501816,55.06,55.06,116896.6246,83330.47,77002.49,-0.341277045,-0.287143917,roofs_top_kW,8760,91,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1268,matched,91.16244709,85.9,85.9,134179.6778,144177.41,149218.03,0.112076229,0.074510033,roofs_top_kW,8760,150,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1269,matched,66.00269007,67.01,66.31,150649.611,85500.2,96384.11,-0.360210031,-0.43245655,roofs_top_kW,8760,112,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.979411244,0.980486074,0.96546936,0.993353128
Baixa_Alfama,B1270,matched,142.5784614,145.27,142.58,305236.5673,240557.06,246201.01,-0.19340919,-0.211899603,roofs_top_kW,8760,233,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.990225136,0.990225136,0.990225136,0.990225136
Baixa_Alfama,B1271,matched,110.0156933,113.93,110.02,197731.6675,179421.33,191162.04,-0.033224964,-0.092601947,roofs_top_kW,8760,177,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.830321193,0.839242366,0.621268332,0.986890554
Baixa_Alfama,B1273,matched,162.0694421,163.83,163.83,226985.3911,261746.3,262980.94,0.158580906,0.153141613,roofs_top_kW,8760,268,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1274,matched,96.0502188,96.05,96.05,132183.8148,164686.05,165565.38,0.252538976,0.245886649,roofs_top_kW,8760,159,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1275,matched,168.1124487,170.84,168.11,260627.2332,261128.56,292062.56,0.120614129,0.001923539,roofs_top_kW,8760,275,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.671043903,0.676344988,0.440763116,0.901324689
