area_id,building_name,status,validation_area_m2,ucea_roofs_top_m2,workflow0_roofs_top_m2,validation_radiation_kwh_year,ucea_radiation_kwh_year,workflow0_radiation_kwh_year,error_cea,error_cea_oven,workflow0_source_column,workflow0_timesteps,validation_point_count,residential_source,use_type1,use_type2,use_type3,resi_type,ucea_source_column,ucea_timesteps,ucea_oven_confidence_face_count,ucea_oven_confidence_mean,ucea_oven_confidence_area_weighted_mean,ucea_oven_confidence_min,ucea_oven_confidence_max
Alta_Lisboa,B1052,matched,372.2590125,377.37,372.26,897705.5589,585491.27,588211.78,-0.344760903,-0.347791418,roofs_top_kW,8760,613,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.901691109,0.906437369,0.870582283,0.932799935
Alta_Lisboa,B1053,matched,235.8997549,239.82,235.9,572696.5887,399103.74,403003.79,-0.296304888,-0.303114864,roofs_top_kW,8760,389,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.986644149,0.986671851,0.97587049,0.997417808
Alta_Lisboa,B1054,matched,372.876414,379.2,372.88,858762.7599,580241.98,631139,-0.26506012,-0.324327967,roofs_top_kW,8760,613,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.853063285,0.853063285,0.853063285,0.853063285
Alta_Lisboa,B1055,matched,238.601406,243.5,238.6,586904.6228,399727.5,400855.54,-0.317000541,-0.318922557,roofs_top_kW,8760,393,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.989994496,0.989996934,0.983065248,0.996923745
Alta_Lisboa,B1056,matched,369.6134828,379.34,369.61,898239.9377,633009.33,625139.33,-0.304039707,-0.295278128,roofs_top_kW,8760,610,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,4,0.770420223,0.774106281,0.552011609,0.934254408
Alta_Lisboa,B1057,matched,1996.170006,1984.81,1984.81,5424386.114,3200045.88,3201373.47,-0.40981829,-0.410063035,roofs_top_kW,8760,3293,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Alta_Lisboa,B1061,matched,124.2656031,126.23,124.23,264982.3858,225095.98,209885.79,-0.207925503,-0.150524744,roofs_top_kW,8760,206,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.935089231,0.935089231,0.935089231,0.935089231
Alta_Lisboa,B1062,matched,123.1818698,118.92,123.17,277058.5812,187695.16,186577.86,-0.326576137,-0.322543416,roofs_top_kW,8760,202,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.777908544,0.756374794,0.672283351,0.967188537
Alta_Lisboa,B1063,matched,123.3544952,125.03,123.35,279505.0353,194853.32,204550.36,-0.26816932,-0.302862935,roofs_top_kW,8760,203,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.666651309,0.666648189,0.626431465,0.706871152
Alta_Lisboa,B1064,matched,122.9120975,122.91,122.91,247551.2451,205361.29,205060.44,-0.171644482,-0.170429178,roofs_top_kW,8760,202,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Alta_Lisboa,B1065,matched,121.7287109,126.3,121.73,235608.5084,183193.42,180226.14,-0.235060986,-0.222466874,roofs_top_kW,8760,201,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.983415902,0.98349237,0.967885435,0.998946369
